,40.0
pythagorastheano,90.0
pythagorean,103.5
pythagoreanby,78.0
pythagoreanism,77.0
pythagoreans,137.0
pythagoric,94.0
pythian,136.0
pythias,100.0
pythius,83.0
pytho,92.0
pythodorus,70.0
python,109.5
pythoness,145.5
pythons,118.0
pytus,102.0
pyx,79.0
q,110.0
qnos,159.0
qnqne,87.0
qoph,182.0
qt,61.0
qu,36.0
qua,89.5
quabaug,95.0
quack,118.0
quackbut,77.0
quackdoctors,207.0
quackeries,145.0
quackery,114.0
quacking,112.0
quacks,107.5
quacumque,140.0
quadam,110.0
quadi,74.0
quadlings,102.0
quadrangle,99.0
quadrangular,95.0
quadrant,95.0
quadrantno,148.0
quadrata,98.5
quadrate,129.5
quadrature,163.0
quadriennial,76.0
quadrifrons,76.0
quadriga,72.0
quadrilaterals,95.0
quadrilinear,317.0
quadrille,90.0
quadrilles,139.0
quadrillion,111.0
quadrillions,95.0
quadrillionth,71.0
quadrins,72.0
quadrireme,94.0
quadrivium,78.0
quadroon,100.0
quadruped,57.5
quadrupedal,39.5
quadrupedes,153.0
quadrupeds,122.0
quadrupedumque,209.0
quadruple,96.0
quadrupled,66.0
quae,167.0
quaecumque,117.0
quaecunque,126.0
quaedam,142.0
quaenam,130.0
quaeque,151.0
quaere,157.0
quaerendum,112.0
quaerens,132.0
quaerere,119.5
quaeris,196.0
quaerit,105.0
quaerite,176.0
quaeritis,112.0
quaes,134.0
quaesitor,162.0
quaesiveris,81.0
quaest,167.0
quaestor,123.0
quaff,70.0
quaffd,149.0
quaffed,123.0
quaffers,92.0
quaffing,123.0
quaffs,91.0
quagmire,117.0
quagmires,117.0
quahaug,101.0
quahogs,231.0
quai,141.0
quail,124.5
quailed,89.0
quailing,113.0
quails,133.0
quaint,99.0
quainter,85.0
quaintly,96.5
quaintness,77.0
quakd,116.0
quake,122.0
quaked,97.0
quakedpartly,80.0
quaker,69.0
quakercolored,117.0
quakeress,101.0
quakeresss,136.0
quakergrey,205.0
quakerish,124.0
quakerism,81.0
quakerlike,170.0
quakerlyster,116.0
quakers,98.0
quakes,118.0
quakey,142.0
quaking,111.0
quakingly,122.0
quakings,57.0
quakte,112.0
qual,95.0
quale,143.0
qualen,106.0
quales,88.0
quali,179.0
qualification,86.5
qualifications,97.0
qualificationsa,130.0
qualifid,62.0
qualified,75.5
qualifies,54.5
qualify,92.0
qualifyd,160.0
qualifying,89.0
qualis,134.0
qualisque,174.0
qualite,137.0
qualitie,65.0
qualities,96.0
qualitieshow,91.0
qualitieswas,100.0
qualitiy,205.0
quality,72.5
qualitymarked,205.0
qualitywe,103.0
qualm,98.0
qualmes,176.0
qualmish,46.0
qualms,126.0
quam,109.0
quamcumque,175.0
quamdiu,127.0
quamvis,105.5
quand,124.0
quandary,104.0
quando,153.0
quandry,130.0
quant,49.0
quanta,102.0
quantae,201.0
quantalibet,113.0
quantas,193.0
quanti,141.0
quantioso,119.0
quantique,186.0
quantitative,150.5
quantities,108.5
quantity,79.0
quantityis,121.0
quantitysome,127.0
quanto,98.5
quantum,147.0
quantumvis,114.0
quantus,160.0
quapropter,124.0
quarante,119.5
quarantedeux,62.0
quarantine,95.0
quare,122.0
quarelled,54.0
quarme,134.0
quarrel,82.0
quarrela,77.0
quarreland,83.5
quarrelbut,88.0
quarreld,82.0
quarreled,92.0
quarreling,83.5
quarrell,159.0
quarrelld,122.0
quarrelled,71.0
quarrelledthe,122.0
quarreller,64.0
quarrelling,100.0
quarrells,106.0
quarrelous,58.0
quarrelreconciliation,215.0
quarrels,102.0
quarrelsome,99.5
quarrelsomedont,140.0
quarrelsomely,170.0
quarrelsomeness,119.0
quarrelthe,92.0
quarrelwe,74.0
quarrey,101.0
quarried,79.5
quarries,125.0
quarrons,98.0
quarry,76.0
quart,96.0
quartan,145.0
quarte,85.5
quartelets,120.0
quarter,70.0
quartera,150.0
quarterboat,77.0
quarterd,86.5
quarterdeck,99.0
quartered,92.0
quarterhe,131.0
quarterinchlong,110.0
quartering,118.0
quarterings,107.0
quarteringsand,117.0
quarterlies,102.0
quarterly,110.0
quartermaster,134.5
quartermasters,73.0
quartermile,103.0
quartern,78.0
quarterof,88.0
quarterofan,86.0
quarterofanhour,171.0
quarterofanhours,133.0
quarterogres,100.0
quarterpart,25.5
quarterpast,81.0
quarterrobert,133.0
quarters,79.0
quartersa,160.0
quartersessions,125.0
quartersmr,102.0
quarterthis,105.0
quartet,90.0
quartett,95.0
quartette,78.0
quartettes,133.0
quartier,114.0
quartilla,53.0
quarto,109.0
quartos,71.5
quartpot,74.0
quarts,100.5
quartus,77.0
quartz,90.0
quas,139.0
quasdam,166.0
quash,79.5
quasi,136.0
quasilegitimate,91.0
quasimonosyllabic,225.0
quasimuscles,87.0
quasiproclamation,101.0
quasiright,161.0
quasiscientific,175.0
quasisensations,210.0
quasisimultaneous,173.0
quasque,189.0
quassa,125.0
quassans,205.0
quassatum,170.0
quastiones,114.0
quat,115.0
quatch,193.0
quate,158.0
quaternion,133.0
quaternions,70.0
quatiens,192.0
quatit,186.0
quatorze,116.0
quatrain,127.0
quatrains,119.5
quatre,178.0
quatrebras,129.0
quatreits,92.0
quatschend,57.0
quatschte,101.0
quattrini,72.0
quattro,79.0
quatuor,143.0
quaver,68.0
quavering,102.0
quavers,71.5
quay,67.0
quays,79.0
quayside,110.0
quaywalls,140.0
quceram,186.0
qucnx,488.0
qucunque,169.0
qudam,164.0
qudate,50.0
qudense,178.0
qudente,90.0
qudese,87.0
qudesele,97.0
qudome,174.0
que,36.0
quean,115.5
queas,188.0
queasiness,93.0
queasy,118.5
queat,138.0
quebec,76.5
quebr,124.0
quebraba,70.0
quebrada,132.0
quebradas,113.0
quebradiza,56.0
quebrado,101.0
quebrados,195.0
quebrando,123.0
quebranta,169.0
quebrantada,102.0
quebrantado,89.0
quebrantamiento,83.0
quebrantamientos,120.0
quebranto,108.0
quebrantos,122.0
quebrantredes,87.0
quebrar,132.0
quebrarse,50.0
quebris,81.0
qued,43.0
queda,91.0
quedaba,132.0
quedaban,89.0
quedad,33.0
quedada,90.0
quedado,91.0
quedamos,176.0
quedan,181.0
quedando,115.0
quedaos,102.0
quedar,35.0
quedara,137.0
quedaran,143.0
quedaras,53.0
quedare,84.0
quedaremos,89.0
quedarlo,127.0
quedarme,113.0
quedarn,101.0
quedaron,65.0
quedars,156.0
quedarse,72.0
quedarte,122.0
quedase,128.0
quedasen,87.0
quedbamos,127.0
quedbase,130.0
quede,77.0
quedemos,108.0
queden,122.0
quedes,112.0
quedis,95.0
quedito,80.0
quedndose,76.0
quedo,87.0
quedos,111.0
quedrades,83.0
quedramos,100.0
quedregan,141.0
quedronse,86.0
quedse,116.0
quedsedes,117.0
queen,61.0
queenbut,88.0
queenconclusion,71.0
queengold,112.0
queenless,95.0
queenly,127.0
queenmother,112.5
queenmy,99.0
queenpinmoney,145.0
queens,103.5
queensave,158.0
queensberry,57.0
queenseat,94.0
queenstown,115.0
queenthe,73.0
queenwife,90.0
queequeg,61.0
queequega,107.0
queequegall,159.0
queequegin,87.0
queequegnot,129.0
queequegoh,68.0
queequegqueequegall,71.0
queequegs,121.0
queequegthe,149.0
queequegwhy,149.0
queer,74.0
queerah,50.0
queeramus,165.0
queerer,43.0
queerest,83.0
queeri,57.0
queerities,95.0
queerlooking,65.0
queerly,94.0
queerness,83.0
queernesses,92.0
queerqueer,161.0
queershaped,70.5
queis,123.0
quej,76.0
queja,55.0
quejaba,106.0
quejado,29.0
quejana,138.0
quejaos,80.0
quejar,49.0
quejara,128.0
quejarme,87.0
quejarse,112.0
quejas,89.0
queje,79.0
quejes,84.0
quejis,108.0
quejndose,97.0
quejo,100.0
quejosos,130.0
quejse,182.0
quel,113.0
quelala,68.0
quelen,70.0
quell,83.0
quelld,124.0
quelle,123.0
quelled,159.0
quelling,101.0
quells,112.0
quelques,86.0
quelquun,128.0
quels,117.0
quelus,89.0
quem,133.0
quema,77.0
quemaban,70.0
quemadmodum,126.5
quemado,134.0
quemados,74.0
quemallos,93.0
quemar,59.0
quemaran,152.0
quemasen,59.0
quemdam,159.0
queme,117.0
quemlibet,214.0
quemquam,183.0
quemquamne,104.0
quemque,238.0
quen,189.0
quench,81.0
quenchd,120.0
quenched,80.0
quenches,108.5
quenching,98.0
quenchless,79.0
quencht,100.0
quenisset,112.0
quentin,68.0
quepa,75.0
quer,141.0
quera,96.0
querale,116.0
queramos,111.0
queran,78.0
quercus,131.0
queredes,121.0
querelis,199.0
querella,63.0
querellante,75.0
querellas,85.0
queremos,96.0
querencia,88.0
querencias,157.0
querer,176.0
quererla,137.0
quererlo,67.0
quererlos,88.0
querfeldein,103.0
querida,102.0
querido,131.0
queried,118.0
queriendo,139.0
queries,130.0
querilities,128.0
querindolo,125.0
querindose,145.0
queris,184.0
querislo,120.0
querist,103.5
quern,122.5
querr,99.0
querra,136.0
querramos,184.0
querran,167.0
querras,180.0
querrs,76.0
querrselas,143.0
querulous,106.0
querulously,71.5
querulousness,99.5
query,124.0
queryhow,122.0
quesada,127.0
quesnel,129.0
queso,56.0
quesos,100.0
quest,76.5
questa,122.0
questant,129.0
questce,135.5
queste,90.0
questi,112.0
questibus,105.0
question,45.0
questiona,89.5
questionable,91.0
questionableness,64.0
questionablenessand,195.0
questionablewe,80.0
questionably,93.5
questionand,113.0
questionare,148.0
questiond,126.0
questioned,85.0
questionedst,78.0
questioner,97.0
questioners,122.0
questioneth,145.0
questionfor,106.0
questionhad,79.0
questionhow,70.0
questioning,87.5
questioninghostile,65.0
questioningly,144.0
questionings,105.0
questioningstared,102.0
questionit,109.5
questionless,73.0
questionmost,114.0
questionnot,75.0
questionof,93.0
questionone,64.0
questions,76.5
questionsabout,104.0
questionsand,81.0
questionsas,132.0
questionsdo,120.0
questionshis,107.0
questionshow,50.0
questionsimple,138.0
questionso,80.0
questionssocial,140.0
questionsthe,147.0
questiontaking,119.0
questionthat,63.0
questionthe,107.0
questionwhat,131.0
questionwhen,134.0
questionwhether,60.0
questionwhich,117.0
questionwhy,110.0
questionyou,93.0
questrists,103.0
quests,133.0
questu,184.0
questuque,155.0
quetelet,78.0
quetschen,115.0
quetschte,93.0
queubus,139.0
queue,127.5
queued,83.0
queues,90.0
quevedo,128.0
quexana,77.0
queyras,65.0
quhier,106.0
quhm,181.0
qui,100.0
quia,108.0
quibble,120.0
quibbles,102.5
quibrome,126.0
quibus,130.5
quibusdam,169.0
quibuslibet,153.0
quicio,59.0
quicios,117.0
quick,81.0
quickand,192.0
quickanswerd,94.0
quickbreathing,179.0
quickbroken,209.0
quickchanging,68.0
quickconceiving,77.0
quicke,85.0
quickeard,65.0
quicken,73.0
quickend,111.0
quickened,98.0
quickeneth,52.0
quickening,107.0
quickeningno,191.0
quickens,68.0
quicker,90.0
quickerand,152.0
quickern,144.0
quickest,106.0
quickfirers,106.0
quickfiring,85.0
quickfolded,86.0
quickfootkaa,43.0
quickhurry,59.0
quicklier,117.0
quicklime,112.0
quickly,67.0
quicklybut,95.0
quicklyhe,47.0
quicklymore,127.0
quicklyno,13.0
quicklypertly,129.0
quicklyremain,70.0
quicklysaw,59.0
quicklyshe,273.0
quicknd,101.0
quickned,75.0
quickness,97.5
quicknesse,159.0
quickning,65.0
quickquick,138.0
quickquicki,159.0
quickraised,111.0
quicks,121.0
quicksand,55.0
quicksands,111.0
quickset,110.0
quicksighted,119.0
quicksilver,89.5
quicksilverr,93.0
quicksome,110.0
quicksomething,115.0
quickspoken,129.0
quickst,85.0
quicktemperd,190.0
quicktempered,101.0
quickunequalspoken,107.0
quickwaken,145.0
quickwith,98.0
quickwitted,113.5
quickwittedness,104.0
quickyou,44.0
quiconque,149.0
quicquam,161.5
quicquid,120.0
quicumque,97.0
quid,85.0
quiddam,112.0
quiddities,85.0
quiddits,107.0
quidem,92.0
quidnam,185.0
quidnunc,105.0
quidnuncs,90.0
quidquam,163.0
quidquid,223.0
quidve,104.0
quiebra,124.0
quiebras,64.0
quiebre,125.0
quiebren,112.0
quien,34.0
quienquiera,95.0
quier,135.0
quiera,88.0
quieras,84.0
quierd,110.0
quiere,83.0
quieren,113.0
quieres,123.0
quiernse,127.0
quiero,39.0
quies,140.0
quiescence,73.0
quiescent,75.5
quiescunt,128.0
quiet,71.0
quieta,108.0
quietahah,160.0
quietarse,100.0
quietas,80.0
quietbut,134.0
quietdont,93.0
quiete,125.0
quieted,93.0
quieter,90.0
quietest,85.0
quieti,116.0
quieting,101.0
quietit,87.0
quietly,86.0
quietlyas,82.0
quietness,80.5
quietnever,93.5
quietno,130.0
quietnot,104.5
quieto,105.0
quietos,133.5
quietperfectly,129.0
quiets,116.0
quietschen,155.0
quietschend,90.0
quietschte,68.0
quietshove,139.0
quietthat,47.0
quietthen,173.0
quietud,80.0
quietude,100.0
quietum,178.0
quietus,92.0
quietwhich,65.0
quietworrying,109.0
quiff,106.0
quigley,90.0
quijada,154.0
quijadas,123.0
quijana,97.0
quijano,100.0
quijo,103.0
quijotadas,178.0
quijote,40.0
quijotes,129.0
quijotiz,53.0
quijotsimo,58.0
quil,87.0
quilata,108.0
quilate,73.0
quilates,122.0
quill,103.0
quilldriver,61.0
quilldrivers,127.0
quilles,165.0
quillets,98.0
quillpen,55.0
quills,106.5
quiloa,163.0
quils,176.0
quilt,107.5
quilted,92.0
quilting,112.5
quilts,106.0
quiltsshe,191.0
quiltthe,186.0
quim,92.0
quimeras,81.0
quimeristas,129.0
quimoh,97.0
quimricos,168.0
quims,166.0
quin,57.0
quinapalus,82.0
quinaultatys,104.0
quincampois,39.0
quincampoix,129.0
quince,65.5
quinces,82.5
quincey,44.0
quinceys,89.0
quinceythe,125.0
quinctilian,76.0
quincunx,413.0
quincunxes,87.0
quincy,90.0
quincys,119.0
quine,92.0
quines,86.0
quinet,135.0
quinfidele,254.0
quinfidle,247.0
quinientas,90.0
quinientos,117.0
quinine,54.0
quinlan,83.0
quinn,61.0
quinones,55.0
quinquatrus,69.0
quinque,215.0
quinsy,167.0
quint,150.0
quinta,68.0
quintaesencia,92.0
quintain,65.0
quintanar,79.5
quintanona,130.0
quintaona,62.0
quintessence,87.0
quintessences,118.0
quintessential,116.0
quintil,126.0
quintilian,121.0
quintilius,116.0
quintillions,124.0
quintin,87.0
quintius,136.0
quinto,106.0
quintuple,149.0
quinturions,163.0
quintus,108.0
quinze,166.0
quiones,60.0
quiot,149.0
quiots,129.0
quip,74.0
quippe,165.0
quipped,133.0
quiproquo,127.0
quips,114.5
quique,164.0
quiralo,27.0
quiranme,139.0
quire,73.0
quirefolded,123.0
quireme,84.0
quires,90.5
quireste,175.0
quiret,86.0
quirieleisn,123.0
quiriendo,158.0
quiring,67.0
quirinius,88.0
quirites,148.0
quirk,141.0
quirke,110.0
quirking,92.0
quirks,146.0
quirocia,100.5
quiroga,90.0
quirola,118.0
quirole,28.5
quiroos,155.0
quirote,89.0
quis,134.0
quise,100.0
quisiera,63.0
quisieran,42.0
quisieras,144.0
quisierdes,98.0
quisiere,75.0
quisieren,110.0
quisieres,90.0
quisieridsimis,131.0
quisieron,100.0
quisiese,81.0
quisiesen,112.0
quisieses,164.0
quisimos,109.0
quisiramos,125.0
quisiredes,104.0
quisiremos,131.0
quisironle,120.0
quisisedes,98.0
quisisemos,151.0
quisiste,95.0
quiso,52.0
quispiam,226.0
quisquam,104.0
quisque,193.0
quisquis,132.0
quisstelo,104.0
quistin,71.0
quit,74.0
quita,104.0
quitaba,97.0
quitada,82.0
quitadas,95.0
quitadle,191.0
quitado,69.0
quitalle,35.0
quitamos,129.0
quitan,126.0
quitand,148.0
quitando,90.0
quitar,64.0
quitara,64.0
quitaran,79.0
quitaren,166.0
quitarle,39.0
quitarles,95.0
quitarlo,50.0
quitarme,84.0
quitarn,28.0
quitarnos,76.0
quitaron,103.0
quitaros,202.0
quitarse,44.0
quitarte,95.0
quitas,79.0
quitase,116.0
quitasen,122.0
quitases,98.0
quitasol,121.0
quitasoles,92.0
quitbale,83.0
quitdmele,90.0
quite,43.0
quitealways,51.0
quited,31.0
quitei,100.0
quiten,106.0
quiterequite,342.0
quiteria,47.0
quitetetanic,70.0
quitewe,153.0
quitmossele,95.0
quitndola,64.0
quitndole,164.0
quitndose,91.0
quito,145.0
quitramos,31.0
quitrent,123.5
quitrents,93.0
quitrmela,82.0
quitrmele,142.0
quitronle,184.0
quitronse,129.0
quitronsela,153.0
quitrosle,177.0
quitrsela,132.0
quitrsele,72.0
quitrselo,156.0
quitrselos,79.0
quits,84.0
quitse,138.0
quitt,76.0
quittance,86.0
quitted,73.0
quitter,115.0
quittest,81.0
quittez,110.0
quitthe,105.0
quitting,101.0
quiver,71.0
quiverd,92.0
quivered,90.0
quiveredthe,118.0
quiverful,100.0
quiverhe,42.0
quivering,83.0
quivers,104.5
quiverthe,96.0
quivery,122.0
quixada,110.0
quixana,94.0
quixano,101.0
quixotades,133.0
quixote,29.0
quixotehave,65.0
quixotei,64.0
quixoteif,77.0
quixotes,39.0
quixotic,84.5
quixotissimus,63.0
quixotize,66.0
quiz,82.0
quizzems,58.0
quizzer,91.0
quizzical,215.0
quizzically,75.0
quizzing,208.0
quizzingglasses,138.0
qujese,110.0
qulerei,93.0
qulte,88.0
qulten,79.0
qumate,64.0
qunola,77.0
quo,94.0
quoad,130.0
quod,83.0
quodam,174.0
quodcumque,117.0
quodcunque,75.0
quodded,80.0
quodlewd,202.0
quodque,114.0
quods,125.0
quoe,149.0
quoeratur,133.0
quoeris,154.0
quog,110.0
quoggy,124.0
quohog,98.0
quohogs,90.0
quoi,147.0
quoifs,137.0
quoil,85.0
quoin,135.0
quoins,66.0
quoint,83.0
quoique,76.0
quoit,175.0
quoits,86.0
quom,91.0
quomodo,88.0
quomque,105.0
quon,121.0
quondam,107.0
quoniam,72.0
quoqne,162.0
quoque,209.0
quoquo,125.0
quore,144.0
quorum,114.5
quos,141.0
quot,160.5
quota,133.0
quotas,95.0
quotation,79.0
quotationdiogenes,60.0
quotations,117.0
quote,91.5
quoted,103.0
quotes,119.0
quoteth,77.0
quoth,87.0
quotha,84.0
quotidian,109.0
quotidiana,162.0
quotidienne,87.0
quoties,116.0
quoting,102.0
quoui,110.0
ququam,107.0
qusele,125.0
qusome,149.0
qutalas,90.0
qutame,130.0
qutate,42.0
qutenseme,154.0
qutese,38.0
qutesele,120.0
quteseme,103.0
quum,114.0
quun,135.0
quune,141.0
quurn,55.0
qux,119.0
r,110.0
ra,114.0
raal,70.0
raamah,84.0
raamiah,182.0
raamses,95.0
rabaiottis,173.0
rabba,100.0
rabbah,62.0
rabbath,77.0
rabbi,208.0
rabbinical,147.5
rabbinicum,131.0
rabbins,121.0
rabbis,104.5
rabbit,93.0
rabbitface,167.0
rabbith,18.0
rabbithole,105.0
rabbithunting,71.0
rabbithutch,109.0
rabbitry,163.0
rabbits,93.0
rabbitsfor,81.0
rabbitspat,102.0
rabbitsucker,67.0
rabble,102.0
rabblement,73.0
rabblerout,83.5
rabbles,126.0
rabboni,62.0
rabel,91.0
rabelais,175.0
rabeles,122.0
rabellais,57.0
rabes,118.0
rabia,119.0
rabiaba,171.0
rabias,82.0
rabid,110.0
rabidly,73.0
rabie,131.0
rabies,165.0
rabiesque,193.0
rabiosa,64.0
rabirius,114.0
rabmag,158.0
rabo,160.0
rabouin,121.0
rabsaris,111.0
rabshakeh,92.0
rabultados,51.5
raca,71.0
raccoon,40.5
race,56.5
raceand,141.0
racebrotherhood,94.0
raceby,105.0
racechildhood,76.0
racecourse,96.0
racecourses,91.0
raced,130.0
racedislike,68.0
racefeeling,75.0
racehorse,60.0
racehorses,160.0
raceinstinct,119.0
racemeetings,84.0
racemosus,135.0
raceof,181.0
raceprejudice,134.0
raceprejudices,170.0
racer,126.0
racers,96.5
races,84.5
racesand,53.0
racesensitiveness,137.0
racesound,121.0
racethe,157.0
racha,106.0
rache,81.0
rachel,91.5
racheli,85.0
rachels,120.0
rachen,75.0
rachet,64.0
racial,147.5
racimo,98.0
racimos,128.0
racine,121.0
racing,86.5
rack,97.0
rackbut,99.0
rackd,134.0
racked,101.0
rackers,183.0
racket,69.0
racketed,108.0
racketing,136.0
rackets,86.5
rackety,88.0
racking,98.5
rackoff,63.0
rackrent,84.0
rackrented,59.0
racks,93.0
racksided,178.0
rackt,152.0
rackthat,92.0
raconteur,69.0
racquet,104.0
racy,72.0
rad,96.0
radamanto,114.0
radat,96.0
radcliffe,118.5
raddled,124.0
raddy,50.0
radelle,107.0
rades,158.0
radha,142.0
radial,149.0
radiance,96.0
radiances,118.0
radiant,64.5
radiantis,139.0
radiantly,128.0
radiate,103.0
radiated,128.0
radiates,68.5
radiating,94.0
radiation,147.0
radiations,76.0
radical,92.0
radicalism,83.0
radically,115.0
radicalness,86.0
radicals,86.5
radici,139.0
radicibus,151.0
radicitus,179.0
radicle,58.0
radieux,136.0
radii,124.0
radiis,161.5
radio,4391.0
radiorum,156.0
radish,89.0
radishchev,102.0
radishes,167.0
radishwhich,70.0
radium,112.0
radius,81.0
radley,128.0
radleys,69.0
radney,121.0
radneys,73.0
rados,83.0
rads,103.0
raevski,140.0
raevskis,106.0
raf,81.0
rafe,92.0
raff,46.0
raffaelle,130.0
raffaello,90.0
raffermir,120.0
raffinement,123.0
raffinements,138.0
raffle,141.0
rafflesia,131.0
raffs,96.0
raffte,167.0
rafs,92.0
raft,86.5
raftand,51.0
rafted,146.0
rafter,125.5
raftered,165.0
rafters,90.5
raftery,72.0
raftgot,51.0
raftin,160.0
rafting,119.0
raftnice,131.0
raftplease,44.0
rafts,99.0
raftsman,118.0
raftsmen,96.0
raftssometimes,125.0
raftthe,357.0
rafttrash,245.0
rag,79.0
ragamuffin,115.0
ragamuffins,117.0
ragau,55.0
ragbag,91.0
ragd,80.0
rage,63.5
ragebequeath,104.0
raged,92.0
rageous,116.0
rages,90.0
rageth,95.0
ragethat,53.0
ragewhich,88.0
ragewho,163.0
raggd,96.0
ragged,108.0
raggeder,93.0
raggedest,102.0
raggedlooking,105.0
raggedly,143.5
raggedness,97.0
raggedst,92.0
ragging,80.0
raggs,124.0
raging,96.0
ragionar,87.0
ragione,125.0
ragioni,51.0
ragman,154.0
ragmerchant,35.5
ragofmuffins,73.0
ragon,127.0
ragotsky,101.0
ragoust,63.0
ragout,85.5
ragouts,144.0
ragozine,95.0
ragozov,63.5
ragpicker,104.0
ragpickers,115.0
rags,79.0
ragsa,101.0
ragsackman,83.0
ragsand,134.0
ragshop,81.0
ragsrags,164.0
ragtime,202.0
raguel,58.0
rah,22.0
rahab,130.5
rahat,194.0
raheces,89.0
rahel,139.0
rahm,47.0
rahnd,135.0
rahway,110.0
raid,117.0
raided,128.0
raiding,195.0
raids,124.5
raies,108.0
raight,99.0
raigne,119.0
raigned,113.0
raigneth,107.0
raigones,86.0
raikes,63.0
raikespoor,107.0
raikess,124.0
rail,85.0
raild,65.0
railed,93.5
railedin,72.0
railedoff,81.0
railer,96.0
railest,99.0
raileth,101.0
railfenced,79.0
railheads,101.0
railing,88.5
railings,87.0
raille,150.0
raillery,111.0
railles,74.0
railroad,123.0
railroading,233.0
railroads,83.5
railroadwith,81.0
rails,83.5
railthat,86.0
railthere,87.0
railway,77.5
railwaycarriage,65.0
railwayline,176.0
railwayman,74.0
railways,112.0
railwaytruck,118.0
raimeis,88.0
raiment,80.0
raimentnot,32.0
raimond,157.5
raimondi,146.0
rain,73.0
rainbedraggled,174.0
rainbow,90.5
rainbowbut,131.0
rainbowcolored,90.0
rainbowed,141.0
rainbowlike,44.0
rainbows,120.0
rainbowsjust,128.0
raincaped,79.0
raincloak,180.0
rainclouds,99.0
raincoat,53.0
raind,68.0
raindew,126.0
raindrop,31.0
raindropping,132.0
raindrops,119.0
raine,70.0
rained,86.5
raineth,81.0
raini,164.5
rainiest,75.0
rainily,135.0
rainin,72.0
raining,84.0
rainlashed,103.0
rainold,134.0
rainproof,74.0
rains,94.0
rainsford,175.0
rainshe,94.0
rainsoaked,101.5
rainspouts,196.0
rainstorm,70.5
rainstorms,68.5
rainthis,96.0
rainwater,110.5
rainy,80.0
rair,82.0
rais,123.0
raisciac,99.0
raisd,72.0
raise,73.0
raised,59.5
raisepains,96.0
raiser,75.0
raisers,64.0
raises,85.0
raiseth,83.5
raisetwenty,145.0
raisin,106.0
raising,89.0
raisins,95.0
raison,161.0
raisonne,91.0
raisons,113.0
raja,91.5
rajah,73.0
rajamundry,99.0
rajas,133.0
rajya,84.0
rakatejch,273.0
rakczsys,161.0
rakd,109.0
rake,78.0
raked,98.5
rakehandle,130.0
rakers,88.0
rakes,88.0
raking,96.0
rakish,99.5
rakishlooking,76.5
rakishly,71.5
