,106.11405
unkeuschheitsbeicht,82.0
unkind,97.37334
unkindest,77.0
unkindled,100.0
unkindly,108.63636
unkindness,106.64445
unkindnesse,62.0
unkindquite,107.0
unking,122.0
unkingd,137.5
unkinglike,109.0
unkingly,87.0
unkiss,84.0
unkissd,83.0
unkivered,48.0
unknit,128.8
unknotted,127.0
unknowing,90.55556
unknowingly,113.5
unknown,98.47095
unknownde,142.0
unknownhad,121.0
unknownhorace,93.0
unknowni,92.0
unknownin,43.0
unknownmerely,59.0
unknownor,126.0
unknownrussians,89.0
unknowns,127.5
unknownthat,110.0
unlabouring,100.0
unlace,90.8
unlaced,118.5
unlacing,88.42857
unlade,82.5
unladen,61.0
unlading,121.0
unladylike,91.0
unlaid,164.0
unlasting,68.0
unlatched,74.666664
unlaunchd,140.0
unlawful,92.84615
unlawfull,104.71429
unlawfully,119.28571
unlawfulnesse,113.0
unlearn,117.6
unlearnd,88.5
unlearned,90.47619
unlearning,98.8
unlearns,89.0
unleash,74.0
unleashd,108.0
unleashed,116.0
unleavened,90.507935
unless,112.666435
unlessa,77.0
unlesse,96.44643
unlesshe,88.0
unlessond,141.0
unlessunless,81.5
unlet,107.0
unletterd,114.0
unlettered,129.44444
unlibidinous,126.0
unlicenct,134.0
unlicensed,154.0
unlickd,101.0
unlicked,104.0
unlieb,113.0
unlifelike,81.0
unlifting,107.0
unlighted,117.5
unlightsom,110.0
unlike,99.18631
unlikelier,90.0
unlikeliest,132.0
unlikelihood,206.0
unlikely,82.29114
unlikelythat,47.0
unlikelywell,103.0
unlikeness,87.5
unlimbed,95.0
unlimber,76.0
unlimberd,90.0
unlimbered,86.2
unlimited,111.9079
unlimitednothing,80.0
unlineal,63.0
unlink,39.0
unlinkd,81.0
unlit,123.5
unliterary,143.0
unlittle,81.0
unliving,87.0
unlngst,152.0
unload,101.0
unloaded,106.9
unloading,90.916664
unloads,140.0
unlocated,135.0
unlock,87.5
unlockd,82.0
unlocked,89.083336
unlockedin,87.0
unlocking,93.8
unlocks,76.6
unloitering,193.0
unlookd,99.57143
unlookdfor,110.666664
unlooked,105.0
unlookedfor,120.666664
unlooped,150.0
unloosd,118.4
unloose,99.92308
unloosed,103.5
unloosein,132.0
unloosend,94.0
unloosendthe,69.0
unloosened,108.0
unloosing,79.5
unlovd,82.0
unlove,96.666664
unloved,82.25
unlovelinessfrom,81.0
unlovely,110.0
unloverlike,89.0
unloving,93.5
unluckily,99.454544
unlucky,92.5597
unluckyhow,130.0
unmack,109.0
unmade,108.125
unmadeaeneid,62.0
unmaided,68.0
unmaidenly,132.33333
unmaimed,58.0
unmake,90.28571
unmalleable,125.0
unman,96.666664
unmanagable,116.0
unmanageable,90.75
unmanageably,96.0
unmangled,73.0
unmanifested,135.0
unmanlike,111.0
unmanliness,92.5
unmanly,101.433334
unmannd,117.25
unmanned,89.0
unmannerd,126.5
unmannered,101.0
unmannerly,102.181816
unmanning,88.0
unmans,85.0
unmanufactured,88.666664
unmarked,136.16667
unmarkt,112.0
unmarred,87.0
unmarried,94.031746
unmarry,66.0
unmask,92.75
unmasked,110.818184
unmasking,158.33333
unmasks,72.25
unmastred,99.0
unmatchable,122.25
unmatchd,106.5
unmatched,118.0
unmated,105.5
unmaterial,115.0
unmeaning,117.5
unmeaningly,106.0
unmeasurable,104.0
unmeasurd,98.0
unmeasured,105.2
unmeditated,202.0
unmeet,97.28571
unmellowed,125.0
unmelodious,118.0
unmelodiously,83.0
unmelted,79.666664
unmentionable,102.0
unmentionables,98.0
unmentioned,96.4
unmerchantable,96.0
unmerciful,122.1
unmercifully,112.166664
unmeritable,83.5
unmerited,98.0
unmeritedly,65.0
unmeriting,113.0
unmerklich,105.0
unmerklichen,126.0
unmethodical,126.0
unmethodically,78.5
unmglich,113.0
unmglichen,119.0
unmilitary,91.0
unminded,108.333336
unmindful,93.4
unmindfull,123.0
unmindfulness,71.0
unmingled,99.55556
unmirthful,79.0
unmisgiving,72.0
unmistakable,110.63934
unmistakably,121.755104
unmistakeable,108.75
unmistakeably,240.0
unmitigable,52.0
unmitigated,104.09091
unmixd,95.75
unmixed,117.04348
unmixt,66.0
unmoand,161.0
unmodernized,108.0
unmodified,139.0
unmodulated,63.0
unmolested,95.35
unmolestedlet,75.0
unmomentous,116.0
unmoor,79.0
unmoral,73.0
unmortified,98.0
unmost,124.0
unmothered,87.0
unmoulded,75.0
unmounted,130.0
unmourned,136.0
unmovd,119.818184
unmoveable,96.0
unmoveably,119.0
unmoved,101.58209
unmovednay,86.0
unmoving,86.333336
unmowd,126.0
unmown,101.333336
unmuffle,69.0
unmuffled,89.0
unmuffles,134.0
unmuffling,104.0
unmurmuringly,201.0
unmuscular,116.0
unmusical,89.0
unmuzzle,122.0
unmuzzled,106.666664
unmysterious,187.0
unmystical,69.0
unnailed,99.5
unnamable,132.0
unnamd,93.5
unnamed,95.44444
unnamedartists,100.0
unnapped,154.0
unnarrated,120.0
unnatral,73.666664
unnatural,102.13559
unnaturalappearance,126.0
unnaturalistic,121.0
unnaturalit,140.0
unnaturall,125.0
unnaturally,115.94444
unnaturalness,115.666664
unnearable,104.5
unnecessaries,111.0
unnecessarily,118.05
unnecessarilybut,116.0
unnecessarilyshe,123.0
unnecessarilyyou,104.0
unnecessary,105.45291
unnecessarythese,79.0
unneeded,79.0
unneighborly,115.0
unneighbourly,72.0
unnervd,144.0
unnerve,72.0
unnerved,97.17647
unnervedin,102.0
unnerves,142.0
unnerving,88.5
unnervous,119.0
unneth,86.0
unnethe,136.0
unnethedifficult,283.0
unni,125.0
unnoble,117.0
unnosed,120.0
unnoted,74.5
unnoticed,100.850746
unnumberd,125.07692
unnumbered,107.53333
unnumbred,95.0
uno,105.27887
unobeyd,128.0
unobjectionable,103.0
unobnoxious,95.0
unobscurd,75.0
unobscured,114.0
unobservable,102.0
unobservant,90.625
unobservd,83.0
unobserved,100.39216
unobserving,109.0
unobstructed,104.4
unobtainable,62.0
unobtrusive,99.333336
unobtrusively,121.28571
unobtrusiveness,58.0
unoccupied,109.25
unoccupyable,181.0
unoffending,115.42857
unofficial,106.333336
unofficially,91.0
unombra,133.0
unopend,42.0
unopened,117.42857
unopposd,90.0
unorganised,48.0
unorganized,157.625
unoriginal,93.5
unornamental,91.0
unornamented,89.0
unorthodox,131.5
unos,119.77444
unostentatious,124.25
unostentatiously,154.0
unoutgrown,117.0
unowed,104.0
unpack,89.625
unpacked,99.0
unpacking,93.4
unpaid,107.07692
unpaidfor,130.0
unpaind,143.0
unpainted,108.75
unpalatable,78.0
unpanelled,142.0
unpapered,108.0
unpar,58.0
unparagond,104.0
unparagoned,137.0
unparalleld,108.0
unparalleled,109.07895
unparallelld,104.0
unpardonable,96.27778
unpardonably,108.5
unpardoned,149.5
unpardoningly,160.0
unpartial,130.0
unpartiall,81.0
unparticipated,158.0
unparticled,83.78571
unparticledwithout,125.0
unpassionateness,74.5
unpasted,143.0
unpatched,58.0
unpathd,118.0
unpatriotic,97.0
unpavd,64.0
unpaved,114.375
unpay,83.0
unpeaceable,95.0
unpeeled,73.0
unpeg,102.0
unpenitent,60.0
unpent,86.0
unpeopld,87.0
unpeople,129.0
unpeopled,113.0
unperceavd,64.0
unperceivd,102.5
unperceived,102.083336
unperceivedunsought,107.0
unperfect,69.333336
unperfectness,82.0
unperformd,105.5
unperformed,139.0
unperilous,142.0
unperishd,66.0
unpermitted,136.0
unperplexed,130.0
unpersuadable,121.2
unperturbed,39.0
unphilosophical,95.0
unphilosophically,148.0
unpick,94.75
unpickd,158.0
unpicked,90.0
unpicking,57.0
unpictured,111.0
unpicturesque,105.0
unpicturesqueness,141.0
unpierct,82.0
unpin,106.0
unpinkd,82.0
unpinned,148.0
unpinning,158.0
unpins,157.0
unpiratical,84.0
unpitied,116.0
unpitifully,130.0
unpittied,119.0
unpityd,122.0
unpitying,88.85714
unplagud,82.0
unplaited,163.0
unplaned,138.0
unplastered,91.25
unplatonic,85.0
unplausive,80.0
unpleasant,109.63672
unpleasantest,116.0
unpleasantly,127.76
unpleasantness,91.37037
unpleasantst,74.0
unpleasd,76.0
unpleasing,97.28
unpleasingbut,97.0
unpleasingly,139.0
unplugged,80.0
unplumbed,166.0
unplume,37.0
unpoetic,70.0
unpoetical,103.75
unpolicied,83.0
unpolishd,112.5
unpolished,109.333336
unpolite,115.5
unpoliteness,62.0
unpolluted,93.42857
unpopular,114.25
unpopularity,102.25
unportalling,234.0
unpossessd,72.0
unpossessed,110.5
unpossessing,96.0
unpossest,118.0
unpossible,93.0
unposted,83.0
unpractical,135.33333
unpracticed,123.0
unpractisd,134.0
unpractised,86.28571
unpraisd,112.0
unpraiseworthy,109.0
unpray,88.0
unprecedented,101.64103
unprecedentedly,157.0
unpreferred,171.0
unpregnant,157.0
unprejudicated,50.0
unprejudiced,94.2
unprejudicedly,158.0
unprejudicedness,122.0
unpremeditated,109.454544
unpremeditatingly,91.0
unprepard,100.333336
unprepared,96.35714
unprepossessing,132.75
unpresentable,117.666664
unpressd,121.0
unpressed,91.0
unpretending,107.75
unpretentious,108.0
unpretty,86.0
unprevailing,81.5
unprevented,137.0
unprincipled,98.42857
unprizable,124.5
unprizd,117.0
unprobable,37.0
unprobed,75.0
unproclamd,130.0
unprocurable,115.0
unproductive,92.4
unproductively,96.0
unprofaned,86.0
unprofessional,95.333336
unprofitable,103.229164
unprofitableness,91.0
unprofitably,102.75
unprofited,114.0
unprogressive,78.0
unpromising,112.85714
unpromoted,63.0
unprompted,83.0
unproper,100.5
unproperly,84.0
unpropitious,121.55556
unproportiond,96.0
unprosperous,82.333336
unprotected,102.7
unprovd,86.0
unproved,120.666664
unproven,101.75
unprovide,125.0
unprovided,93.64
unprovident,71.0
unprovisioned,152.0
unprovoked,104.5
unprovokes,164.0
unprund,89.0
unpruned,102.5
unpublishd,90.0
unpublished,115.4
unpunctual,91.333336
unpunctualities,59.0
unpunctuality,84.0
unpunishable,137.5
unpunishd,103.5
unpunished,88.5
unpurchaseable,114.0
unpurgd,113.0
unpurged,59.0
unpurposd,104.0
unpursud,119.0
unquailing,142.0
unqualified,113.9
unqualitied,72.0
unquam,141.66667
unqueend,109.0
unquenchable,96.625
unquenchables,53.0
unquenched,90.0
unquestionable,89.82353
unquestionably,99.46774
unquestiond,113.666664
unquestioned,69.5
unquestioning,108.42857
unquestioningly,91.0
unquiet,107.828575
unquietly,114.333336
unquietness,96.833336
unquietnesse,86.0
unraised,66.0
unrakd,104.0
unransomd,93.0
unravel,90.375
unraveled,52.0
unravelled,121.25
unravelling,95.0
unravishd,83.0
unreachable,167.0
unreachd,159.0
unreached,112.0
unread,96.5
unreadable,149.0
unreadiness,108.0
unready,101.5
unreal,105.52381
unrealeven,97.0
unrealities,78.0
unreality,86.69231
unrealized,140.33333
unreaped,99.5
unreason,107.666664
unreasonable,97.34127
unreasonableness,107.333336
unreasonably,101.95238
unreasoning,113.57143
unrebukable,167.0
unrecht,60.0
unreckd,121.666664
unrecking,189.0
unreclaimed,97.0
unrecognisable,142.0
unrecognised,104.666664
unrecognizable,107.44444
unrecognized,99.666664
unrecommended,111.0
unreconciled,106.4
unreconciliable,93.0
unreconstructed,103.0
unrecorded,94.333336
unrecordedtill,143.0
unrecounted,79.0
unrecuring,93.0
unredeemed,121.2
unredressd,106.0
unredressed,118.5
unreeled,87.0
unreeling,105.0
unrefined,113.0
unreflecting,71.0
unreformed,160.0
unrefreshed,126.0
unrefuted,97.5
unregarded,92.5
unregarding,77.0
unregenerate,104.0
unregistred,110.0
unregular,77.0
unregulated,146.0
unreind,121.0
unrelated,118.42857
unrelaxed,123.0
unrelenting,93.95652
unreliable,131.75
unreliablethey,97.0
unrelieved,127.22222
unrelished,98.0
unreluctantly,60.0
unremarkd,45.0
unremembered,105.5
unremitted,109.0
unremitting,103.75
unremittingly,105.0
unremovable,114.0
unremovably,98.0
unremovd,79.0
unremoved,96.0
unremunerative,92.0
unrepaired,129.0
unrepentant,104.0
unreplied,117.0
unrepreevd,158.0
unreprievable,124.0
unreprovable,108.0
unreprovd,181.0
unreproveable,107.0
unreproved,117.0
unrequired,173.0
unrequited,92.125
unresembling,120.0
unresentful,108.5
unresentfully,78.0
unreserve,94.0
unreserved,125.052635
unreservedly,102.111115
unresignd,91.0
unresigned,78.0
unresisted,84.666664
unresisting,104.21429
unresistingly,98.0
unresolvd,88.0
unresolved,68.0
unrespected,89.0
unrespective,74.5
unrespited,196.0
unresponsea,116.0
unresponsive,113.4
unrest,101.55556
unrestful,122.0
unrestfully,105.0
unresting,111.57143
unrestingly,138.33333
unrestord,115.0
unrestrainable,114.0
unrestraind,71.0
unrestrained,107.73077
unrestrainedly,134.0
unrestraint,129.0
unrestricted,93.5
unretracing,81.0
unreturnd,81.0
unreturned,125.0
unrevealed,73.0
unrevengd,128.33333
unrevenged,111.833336
unreverberating,72.0
unreverenced,85.0
unreverend,99.666664
unreverent,109.333336
unreversd,95.0
unrevokt,84.0
unrewarded,119.25
unrichtigkeiten,162.0
unridable,77.0
unriddle,98.0
unriddled,72.333336
unrifled,172.0
unrigged,127.0
unrighteous,90.0
unrighteously,92.0
unrighteousness,94.708336
unrighteousthe,118.0
unrightful,157.0
unrip,125.0
unripe,105.6
unripend,92.0
unrippdst,113.0
unripped,100.0
unript,118.0
unrivald,139.0
unrivalld,79.90909
unrivalled,114.454544
unrobed,40.0
unroll,94.5
unrolld,112.0
unrolled,99.6
unrolling,79.666664
unrolls,132.5
unromantic,111.10526
unroofd,84.0
unroofed,148.0
unroofs,68.0
unroosted,99.0
unroot,67.0
unrough,78.0
unrounded,106.0
unruffled,86.9
unruliness,108.25
unruly,109.98148
unrulywe,79.0
unrumpled,131.0
unrumples,71.0
unrussian,151.0
unrustlingly,148.0
uns,124.56604
unsacrificed,82.0
unsaddened,149.0
unsaddled,50.0
unsaddling,101.0
unsadly,92.0
unsafe,93.588234
unsaid,107.46667
unsailorly,158.0
unsalable,93.0
unsaleable,131.0
unsaluted,121.0
unsanctified,104.333336
unsanctioned,86.0
unsanguined,136.0
unsanitary,68.0
unsated,92.0
unsatiable,113.333336
unsatiated,113.0
unsatisfactorily,132.5
unsatisfactory,104.26087
unsatisfiable,73.0
unsatisfied,111.30556
unsatisfiedwaitest,59.0
unsatisfying,78.5
unsaught,103.0
unsavory,104.333336
unsavourie,89.0
unsavoury,106.818184
unsay,102.375
unsaying,38.0
unsays,61.0
unsayt,61.0
unscabbarded,156.0
unscalable,89.0
unscannd,78.0
unscared,157.0
unscarrd,112.0
unscathd,171.0
unscathed,109.42857
unschlssig,118.0
unschnes,122.0
unscholarly,61.0
unschoold,135.5
unschuld,108.0
unschuldig,119.0
unschuldige,119.0
unschuldiger,68.0
unscientific,124.666664
unscorchd,76.0
unscourd,158.0
unscratchd,100.0
unscrew,94.09091
unscrewed,83.09091
unscrewing,126.0
unscrews,77.0
unscriptural,104.0
unscrupulous,92.92593
unseal,94.0
unseald,88.0
unsealed,110.9
unsealing,84.0
unseamanlike,82.0
unseamd,62.0
unsearchable,110.57143
unsearchableness,152.0
unsearchd,135.0
unsearched,59.0
unsearcht,122.0
unseasonable,93.6
unseasonableness,70.0
unseasonably,101.888885
unseasond,79.5
unseasoned,125.5
unseat,73.0
unseated,109.0
unseating,111.333336
unseconded,72.0
unsecret,83.0
unsecure,139.0
unseducd,141.0
unseeded,124.0
unseeing,107.666664
unseeingly,174.0
unseeming,77.0
unseemliest,109.0
unseemliness,120.0
unseemlinessthe,98.0
unseemly,105.861115
unseen,108.92951
unseenan,104.0
unseenfor,144.0
unseenmade,142.0
unseenthey,156.0
unseldom,125.0
unselfconsciously,90.0
unselfing,144.0
unselfish,100.25
unselfishly,163.0
unselfishness,176.66667
unseminard,105.0
unsensible,116.25
unsensibly,154.0
unsensuousness,127.0
unsentimental,130.0
unseparable,76.0
unseparably,99.0
unser,159.66667
unsere,153.6
unserem,169.25
unseren,154.83333
unserer,123.6
unseres,122.333336
unserm,126.0
unsern,121.0
unserviceable,100.0
unset,93.0
unsetling,142.0
unsetting,65.0
unsettle,82.8
unsettled,100.78571
unsettledmy,204.0
unsettledness,81.0
unsettling,90.14286
unsettlings,75.0
unseverd,112.0
unsewn,82.5
unsex,79.0
unsexed,76.0
unshackled,110.75
unshaded,100.0
unshakable,88.666664
unshakd,122.0
unshaked,83.0
unshaken,102.8
unshakenvirgil,73.0
unshakn,132.0
unshaped,82.333336
unshapes,134.0
unshard,72.0
unshared,81.0
unshaved,103.0
unshaven,128.76923
unsheath,107.0
unsheathd,109.5
unsheathe,130.5
unsheathed,122.63636
unsheathes,110.0
unsheathing,97.333336
unshed,105.0
unshelled,66.0
unsheltered,98.5
unshielded,191.0
unshod,70.5
unshored,75.5
unshorn,129.0
unshout,85.0
unshovelld,120.0
unshown,87.0
unshrinking,72.0
unshrubbd,93.0
unshunnable,107.0
unshunnd,156.0
unshunned,88.0
unshut,120.0
unshuttered,99.0
unsicher,61.0
unsichtbar,77.0
unsifted,95.0
unsightly,127.9375
unsigned,164.0
unsignificant,124.0
unsignifying,136.0
unsinewd,110.0
unsinnig,134.0
unsisterly,132.0
unsisting,79.0
unskewered,73.0
unskilful,104.75
unskilfull,95.0
unskilfullnesse,132.0
unskilfully,100.666664
unskilfulness,110.0
unskilfulnesse,119.0
unskilld,77.625
unskilled,80.85714
unskillful,82.0
unskin,112.0
unskirted,143.0
unslaked,131.0
unslaughterd,123.0
unsleeping,92.4
unsleeved,108.0
unslinging,84.0
unslipping,113.0
unslw,99.0
unsmelt,97.0
unsmiling,102.2
unsmirched,102.0
unsmooth,157.0
unsmoothable,76.0
unsnuffed,105.0
unsociability,103.0
unsociable,94.75
unsocial,128.8
unsoftened,178.0
unsoild,80.0
unsold,117.0
unsoldierly,139.0
unsolicited,178.32353
unsolicitous,117.0
unsolved,112.166664
unsophisticated,99.57143
unsorted,76.0
unsought,129.63637
unsound,89.3125
unsounded,112.42857
unsoundly,193.0
unsourced,96.0
unsown,103.333336
unspard,87.0
unsparing,128.0
unspeak,92.0
unspeakable,101.7
unspeakably,109.78571
unspeaking,139.5
unspecified,129.0
unspeckled,104.0
unspeeched,118.0
unspent,90.5
unsphere,87.0
unspid,92.0
unspiritual,160.0
unsplinterable,145.0
unspoild,125.0
unspoiled,115.8
unspoilt,82.0
unspoke,68.0
unspoken,98.5
unsportsmanlike,63.0
unspotted,102.6
unsquard,110.0
unsquared,129.0
unsqueaked,100.0
unstable,93.0
unstaggering,161.0
unstaid,133.33333
unstaind,84.4
unstained,98.6
unstaked,145.0
unstamped,64.0
unstanched,116.0
unstarched,116.0
unstate,121.0
unstateable,171.0
unstated,108.0
unstayd,70.0
unsteadfast,69.0
unsteadied,94.0
unsteadier,117.0
unsteadily,106.61539
unsteadiness,74.4
unsteady,100.35714
unsteered,102.0
unsterblichen,47.0
unstiffened,185.0
unstinted,139.0
unstinting,108.0
unstirred,93.0
unstirring,96.0
unstooping,128.0
unstoppable,96.0
unstopped,56.0
unstranded,71.0
unstrapping,123.333336
unstreaked,133.0
unstricken,141.0
unstring,86.0
unstringed,54.0
unstrings,130.0
unstruck,135.0
unstrung,91.0
unstudied,88.0
unstuffd,142.0
unsubduable,91.0
unsubdued,81.0
unsubduedness,171.0
unsubmissive,99.0
unsubstantial,100.8
unsubstantiality,104.0
unsucceeded,97.0
unsuccessful,95.425
unsuccessfully,95.92857
unsuckt,111.0
unsufferable,53.0
unsufficient,88.25
unsuffusing,81.0
unsuitability,50.0
unsuitable,94.84375
unsuitableness,107.0
unsuited,103.333336
unsuiting,73.0
unsullied,105.72727
unsummoned,105.0
unsundered,166.0
unsung,103.25
unsungwhich,106.0
unsunk,93.0
unsunnd,45.0
unsunned,82.666664
unsupplied,105.333336
unsupportable,92.5
unsupported,87.875
unsupposable,74.0
unsuppressable,118.0
unsurd,60.0
unsure,89.44444
unsurpassable,94.0
unsurpassd,111.5
unsurpassed,117.0
unsurpassingly,145.0
unsurrenderable,101.0
unsurrendered,67.0
unsurveyd,140.0
unsurveyed,132.0
unsuspect,111.0
unsuspected,118.65
unsuspectedly,115.0
unsuspectedthe,136.0
unsuspecting,105.6
unsuspectingly,77.0
unsuspicious,105.875
unsuspiciously,123.5
unsustaind,149.0
unsustained,76.0
unswallowed,121.0
unswathed,90.0
unswayable,83.0
unswayd,86.0
unswayed,95.0
unswear,91.0
unsweetly,52.0
unswept,98.666664
unswervd,138.0
unswerving,117.333336
unswervingly,113.0
unsworn,81.0
unsymmetrically,173.0
unsympathetic,117.125
unsympathetically,125.0
unsympathisch,57.0
unsympathising,91.0
unsympathized,107.0
unsympathizing,139.0
unsystematic,185.0
unt,155.0
untado,92.0
untagging,85.0
untainted,100.92308
untaken,110.333336
untalk,150.0
untalkd,54.0
untamd,116.0
untameable,49.0
untamed,102.85
untangle,57.0
untangled,132.0
untaos,110.0
untar,75.0
untarle,107.0
untarnished,100.833336
untastable,138.0
untasted,99.52941
untattooed,152.0
untaught,103.05556
unteachable,100.0
untearful,99.0
untellable,103.333336
untempered,107.28571
untempering,85.0
untempers,92.0
unten,117.645164
untenable,95.666664
untenanted,113.454544
untended,132.0
untender,106.0
untenderd,87.0
untensed,168.0
untent,115.0
untented,91.0
unter,127.72857
unterbrach,98.454544
unterbrechen,122.0
unterbrochen,140.0
unterdessen,77.5
unterdrckt,100.0
untere,83.0
unteren,109.0
untergestell,104.0
unterhaltung,147.0
unterhielt,140.0
unterhielten,92.0
unterhose,71.0
unterhosen,75.666664
unterkohlt,109.0
unterkommen,81.0
unterkunft,118.75
unterleib,71.0
unterlie,102.0
unterm,132.25
